Time;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2;Barometric_Pressure;Dewpoint;Height;Latitude;Longitude;Precipitation_Intensity;Precipitation_Total;Rel._Humidity;Solar_Radiation;Temperature;Wind_Direction;Wind_Speed;NO;NO2;NOx;CO;Dichot_Mass_Concentration_µg/m³;Mass_Concentration_A;Mass_Concentration_B;O3;SO2
2019-09-06 01:44:00;999.4;25.6;37.46;22.26;114.13;0;0;90;2.63;27.4;313.5;0.8;0.16;5.35;5.51;-9999;9.99;5.5;4.49;13.43;3.52;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:45:00;999.4;25.65;37.21;22.26;114.13;0;0;90;2.75;27.4;354.02;0.47;0.25;5.16;5.42;-9999;9.99;5.5;4.49;13.87;3.49;999.37;25.61;37.62;22.26;114.13;0;0;90;2.44;27.36;321.65;0.58;0.91;5.49;6.33;0.35;10.55;5.62;4.89;13.38;3.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:46:00;999.4;25.7;36.99;22.26;114.13;0;0;90;2;27.4;0.93;0.66;0.62;4.93;5.55;-9999;9.99;5.5;4.49;14.5;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:47:00;999.37;25.63;36.78;22.26;114.13;0;0;90;2;27.4;354.55;0.96;0.94;4.7;5.63;-9999;9.99;5.5;4.49;15.31;3.47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:48:00;999.4;25.61;36.7;22.26;114.13;0;0;90;2;27.4;339.46;0.8;1.12;4.45;5.57;-9999;9.98;5.68;4.3;16.15;3.46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:49:00;999.4;25.67;36.63;22.26;114.13;0;0;90;2;27.4;336.14;0.43;1.31;4.1;5.41;-9999;9.94;6.1;3.85;16.97;3.46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:50:00;999.4;25.61;36.49;22.26;114.13;0;0;90;1.72;27.31;316.63;0.42;1.4;3.72;5.13;-9999;9.94;6.1;3.85;17.79;3.38;999.39;25.64;36.72;22.26;114.13;0;0;90;1.94;27.38;344.96;0.63;1.08;4.38;5.46;-9999;9.97;5.78;4.19;16.14;3.46;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:51:00;999.4;25.65;36.24;22.26;114.13;0;0;90;2;27.3;319.95;0.75;1.48;3.35;4.83;-9999;9.94;6.1;3.85;18.57;3.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:52:00;999.4;25.64;35.96;22.26;114.13;0;0;90.03;2;27.3;330.4;0.81;1.64;3.03;4.67;-9999;9.94;6.1;3.85;18.94;3.41;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:53:00;999.4;25.67;35.67;22.26;114.13;0;0;90;2;27.3;64.09;0.62;1.83;2.83;4.65;-9999;9.94;6.1;3.85;18.92;3.37;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:54:00;999.35;25.7;35.39;22.26;114.13;0;0;90.53;1.42;27.3;61.33;0.72;1.99;2.65;4.64;-9999;10.11;6.34;3.82;18.79;3.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:55:00;999.3;25.7;35.04;22.26;114.13;0;0;91;1;27.29;26.38;0.54;2.15;2.44;4.59;-9999;10.69;6.94;3.75;18.5;3.33;999.37;25.67;35.66;22.26;114.13;0;0;90.31;1.68;27.3;12.85;0.49;1.82;2.86;4.68;-9999;10.13;6.31;3.82;18.74;3.39;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:56:00;999.3;25.65;34.77;22.26;114.13;0;0;91;1;27.2;308.86;0.31;2.21;2.24;4.45;-9999;10.69;6.94;3.75;18.14;3.29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:57:00;999.3;25.67;33.96;22.26;114.13;0;0;91;1;27.18;144.14;0.28;2.2;2.11;4.31;-9999;10.69;6.94;3.75;17.74;3.23;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:58:00;999.3;25.6;33.89;22.26;114.13;0;0;91;1;27.1;7.81;0.42;2.21;1.96;4.16;-9999;10.69;6.94;3.75;17.29;3.24;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 01:59:00;999.3;25.6;34;22.26;114.13;0;0;91;1.2;27.1;351.57;0.78;2.22;1.77;3.98;-9999;10.69;6.94;3.75;16.81;3.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:00:00;999.3;25.6;33.92;22.26;114.13;0;0;91;2;27.13;324.79;0.79;2.18;1.65;3.84;-9999;11.03;7.12;3.91;16.4;3.17;999.3;25.62;34.11;22.26;114.13;0;0;91;1.24;27.14;341.77;0.38;2.2;1.94;4.15;-9999;10.76;6.98;3.78;17.28;3.23;999.32;25.65;36.97;22.26;114.13;0;0;90.34;1.64;27.3;344.47;0.5;2.01;4.73;6.72;0.29;11.06;6.09;4.96;16.94;3.42
2019-09-06 02:01:00;999.3;25.6;33.9;22.26;114.13;0;0;91;2;27.14;5.41;0.27;2.11;1.62;3.74;-9999;11.7;7.48;4.22;16.1;3.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:02:00;999.3;25.6;33.9;22.26;114.13;0;0;91;2;27.11;181.18;0.36;2.11;1.64;3.75;-9999;11.7;7.48;4.22;15.83;3.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:03:00;999.3;25.6;33.96;22.26;114.13;0;0;91;2;27.1;253.13;0.46;2.11;1.59;3.7;-9999;11.7;7.48;4.22;15.52;3.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:04:00;999.24;25.56;33.93;22.26;114.13;0;0;91;2;27.02;297.11;0.54;2.07;1.54;3.61;-9999;11.7;7.48;4.22;15.34;3.15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:05:00;999.2;25.52;33.4;22.26;114.13;0;0;91;1.78;27;358.21;0.78;2.05;1.49;3.54;-9999;11.7;7.48;4.22;15.36;3.07;999.27;25.58;33.82;22.26;114.13;0;0;91;1.96;27.07;310.69;0.24;2.09;1.58;3.67;-9999;11.7;7.48;4.22;15.63;3.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:06:00;999.2;25.57;32.75;22.26;114.13;0;0;91;2;27.05;57.14;0.33;1.98;1.39;3.37;-9999;12.21;7.59;4.62;15.44;3.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:07:00;999.2;25.6;32.57;22.26;114.13;0;0;91;1.35;27.1;342.97;0.63;1.92;1.36;3.28;-9999;13.03;7.78;5.25;15.54;3.16;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:08:00;999.2;25.6;32.21;22.26;114.13;0;0;91;1.83;27.07;321.97;0.75;1.93;1.32;3.25;-9999;13.03;7.78;5.25;15.63;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:09:00;999.2;25.59;32.15;22.26;114.13;0;0;91.9;1.63;27;326.07;0.72;2.47;1.4;3.87;-9999;13.03;7.78;5.25;15.8;3.15;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:10:00;999.2;25.6;32.43;22.26;114.13;0;0;92;1.9;27;66.44;0.12;3.47;1.35;4.84;-9999;13.03;7.78;5.25;15.85;3.19;999.2;25.59;32.42;22.26;114.13;0;0;91.38;1.74;27.04;341.84;0.43;2.35;1.36;3.72;-9999;12.87;7.74;5.13;15.65;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:11:00;999.2;25.6;32.7;22.26;114.13;0;0;92;1.2;27;354.55;0.18;4.05;1.28;5.33;-9999;13.03;7.78;5.25;15.63;3.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:12:00;999.2;25.6;33.28;22.26;114.13;0;0;92;1.1;27;189.41;0.42;4.15;1.24;5.33;-9999;13.77;7.78;5.99;15.31;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:13:00;999.2;25.6;33.83;22.26;114.13;0;0;92;1;27;121.3;0.37;3.85;1.23;4.94;-9999;14.88;7.78;7.1;14.88;3.22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:14:00;999.2;25.6;33.99;22.26;114.13;0;0;92;1;26.95;142;0.16;2.67;1.2;4.06;-9999;14.88;7.78;7.1;14.32;3.33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:15:00;999.2;25.6;33.92;22.26;114.13;0;0;92;1;26.99;308.15;0.21;1.09;1.19;2.78;-9999;14.88;7.78;7.1;13.6;3.48;999.2;25.6;33.54;22.26;114.13;0;0;92;1.06;26.99;158.1;0.09;3.16;1.23;4.49;-9999;14.29;7.78;6.51;14.75;3.28;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:16:00;999.2;25.6;33.84;22.26;114.13;0;0;92;1;27;338.31;0.44;0.89;1.22;2.71;-9999;14.88;7.78;7.1;12.79;3.51;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:17:00;999.2;25.6;33.69;22.26;114.13;0;0;92;1.23;27;355.91;0.84;1.85;1.21;2.93;-9999;14.88;7.78;7.1;11.92;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:18:00;999.22;25.6;33.84;22.26;114.13;0;0;91.15;2;27.01;343.5;0.71;1.74;1.25;2.88;-9999;15.41;7.68;7.73;10.88;3.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:19:00;999.27;25.6;34.1;22.26;114.13;0;0;91;2.17;27.1;40.26;0.35;1.75;1.27;2.75;-9999;16.86;7.39;9.47;10.17;3.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:20:00;999.2;25.61;34.28;22.26;114.13;0;0;91;2;27.1;67.11;0.17;1.54;1.2;2.61;0.45;16.86;7.39;9.47;9.79;3.55;999.22;25.6;33.95;22.26;114.13;0;0;91.43;1.68;27.04;358.89;0.45;1.55;1.23;2.77;0.45;15.78;7.6;8.17;11.11;3.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:21:00;999.2;25.6;34.44;22.26;114.13;0;0;91;2;27.1;58.47;0.64;1.02;1.2;2.21;0.4;16.86;7.39;9.47;9.92;3.58;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:22:00;999.3;25.6;34.53;22.26;114.13;0;0;91;2;27.1;60.81;0.59;0.17;1.29;1.46;0.38;16.86;7.39;9.47;10.17;3.64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:23:00;999.3;25.6;34.5;22.26;114.13;0;0;91;2;27.12;6.21;0.83;-0.1;1.31;1.2;0.37;16.86;7.39;9.47;10.44;3.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:24:00;999.3;25.61;34.59;22.26;114.13;0;0;91;2.88;27.2;351.47;0.53;0.13;1.27;1.4;0.36;17.31;7.17;9.86;10.74;3.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:25:00;999.3;25.68;34.57;22.26;114.13;0;0;91;2.28;27.2;7.75;0.62;0.65;1.27;1.91;0.35;18.67;6.62;12.06;11.11;3.5;999.28;25.62;34.53;22.26;114.13;0;0;91;2.23;27.14;24.15;0.57;0.37;1.27;1.64;0.37;17.31;7.19;10.07;10.48;3.59;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:26:00;999.3;25.68;34.5;22.26;114.13;0;0;91;3;27.2;78.29;0.15;1.08;1.22;2.31;0.34;18.67;6.62;12.06;11.67;3.47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:27:00;999.3;25.7;34.43;22.26;114.13;0;0;91;2.95;27.2;137.86;0.35;1.33;1.23;2.57;0.33;18.67;6.62;12.06;12.46;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:28:00;999.3;25.7;34.24;22.26;114.13;0;0;91;2.23;27.24;347.06;0.23;1.53;1.18;2.71;0.33;18.67;6.62;12.06;13.66;3.48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:29:00;999.25;25.7;34.25;22.26;114.13;0;0;91;1.17;27.26;345.18;0.96;1.66;1.1;2.76;0.31;18.67;6.62;12.06;14.65;3.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:30:00;999.25;25.76;34.29;22.26;114.13;0;0;91;0.2;27.3;356.26;0.17;1.81;1.02;2.83;0.29;19.17;6.46;12.71;15.45;3.46;999.28;25.71;34.34;22.26;114.13;0;0;91;1.91;27.24;3.75;0.22;1.49;1.15;2.64;0.32;18.77;6.59;12.19;13.58;3.47;999.24;25.62;33.77;22.26;114.13;0;0;91.3;1.76;27.09;358.39;0.28;1.84;1.3;3.15;0.36;15.12;7.4;7.71;13.53;3.37
2019-09-06 02:31:00;999.3;25.71;34.2;22.26;114.13;0;0;91;0;27.3;106.11;0.47;1.94;1.01;2.95;0.29;20.31;6.07;14.24;15.97;3.48;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:32:00;999.21;25.71;34.18;22.26;114.13;0;0;90.88;0.05;27.3;355.34;0.29;2.12;0.95;3.07;0.28;20.31;6.07;14.24;16.54;3.43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:33:00;999.2;25.79;34;22.26;114.13;0;0;91;0.27;27.3;347.68;1.06;2.26;0.9;3.16;0.27;20.31;6.07;14.24;17.25;3.47;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:34:00;999.2;25.8;34.05;22.26;114.13;0;0;91;0.5;27.3;0.61;0.93;2.31;0.83;3.13;0.27;20.31;6.07;14.24;18.13;3.42;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
2019-09-06 02:35:00;999.2;25.74;34.46;22.26;114.13;0;0;91;1;27.3;356.38;1.37;2.3;0.83;3.13;0.26;20.31;6.07;14.24;19.02;3.46;999.22;25.75;34.18;22.26;114.13;0;0;90.98;0.36;27.3;2.15;0.7;2.18;0.9;3.09;0.27;20.31;6.07;14.24;17.38;3.45;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
